source,native,name,p_value,significant,description,term_size,query_size,intersection_size,effective_domain_size,precision,recall,query,parents,intersections,evidences
REAC,REAC:R-HSA-8868773,rRNA processing in the nucleus and cytosol,1.7077358869566274e-24,True,rRNA processing in the nucleus and cytosol,189,277,37,14624,0.13357400722021662,0.19576719576719576,query_1,['REAC:R-HSA-72312'],"['RPL22', 'RPL11', 'RPL5', 'RPS7', 'RPL32', 'RPL14', 'RPL29', 'RPL24', 'RPS3A', 'RPS23', 'RPS14', 'RPS18', 'RPS10', 'RPL30', 'RPS6', 'RPL35', 'RPL7A', 'RPS24', 'RPL27A', 'RPS13', 'RPS3', 'RPS25', 'TSR3', 'RPS15A', 'RPL13', 'RPL26', 'RPL19', 'WDR18', 'RPS15', 'RPL18A', 'EXOSC5', 'RPL18', 'RPS9', 'RPS5', 'RPL3', 'RPS4X', 'RPL10']","[['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC']]"
REAC,REAC:R-HSA-6791226,Major pathway of rRNA processing in the nucleolus and cytosol,3.274937857860246e-24,True,Major pathway of rRNA processing in the nucleolus and cytosol,179,277,36,14624,0.1299638989169675,0.2011173184357542,query_1,['REAC:R-HSA-8868773'],"['RPL22', 'RPL11', 'RPL5', 'RPS7', 'RPL32', 'RPL14', 'RPL29', 'RPL24', 'RPS3A', 'RPS23', 'RPS14', 'RPS18', 'RPS10', 'RPL30', 'RPS6', 'RPL35', 'RPL7A', 'RPS24', 'RPL27A', 'RPS13', 'RPS3', 'RPS25', 'RPS15A', 'RPL13', 'RPL26', 'RPL19', 'WDR18', 'RPS15', 'RPL18A', 'EXOSC5', 'RPL18', 'RPS9', 'RPS5', 'RPL3', 'RPS4X', 'RPL10']","[['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC']]"
REAC,REAC:R-HSA-72312,rRNA processing,1.1976035974008188e-23,True,rRNA processing,199,277,37,14624,0.13357400722021662,0.18592964824120603,query_1,['REAC:R-HSA-8953854'],"['RPL22', 'RPL11', 'RPL5', 'RPS7', 'RPL32', 'RPL14', 'RPL29', 'RPL24', 'RPS3A', 'RPS23', 'RPS14', 'RPS18', 'RPS10', 'RPL30', 'RPS6', 'RPL35', 'RPL7A', 'RPS24', 'RPL27A', 'RPS13', 'RPS3', 'RPS25', 'TSR3', 'RPS15A', 'RPL13', 'RPL26', 'RPL19', 'WDR18', 'RPS15', 'RPL18A', 'EXOSC5', 'RPL18', 'RPS9', 'RPS5', 'RPL3', 'RPS4X', 'RPL10']","[['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC']]"
REAC,REAC:R-HSA-376176,Signaling by ROBO receptors,6.348516350367284e-23,True,Signaling by ROBO receptors,194,277,36,14624,0.1299638989169675,0.18556701030927836,query_1,['REAC:R-HSA-422475'],"['RPL22', 'RPL11', 'RPL5', 'RPS7', 'RPL32', 'RPL14', 'RPL29', 'RPL24', 'RPS3A', 'RPS23', 'RPS14', 'PSMB8', 'RPS18', 'RPS10', 'RPL30', 'RPS6', 'RPL35', 'RPL7A', 'RPS24', 'RPL27A', 'RPS13', 'RPS3', 'RPS25', 'RPS15A', 'RPL13', 'PFN1', 'RPL26', 'RPL19', 'RPS15', 'RPL18A', 'RPL18', 'RPS9', 'RPS5', 'RPL3', 'RPS4X', 'RPL10']","[['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC']]"
REAC,REAC:R-HSA-72649,Translation initiation complex formation,2.561883426824327e-19,True,Translation initiation complex formation,58,277,21,14624,0.07581227436823104,0.3620689655172414,query_1,['REAC:R-HSA-72662'],"['RPS7', 'EIF4A2', 'RPS3A', 'RPS23', 'RPS14', 'RPS18', 'RPS10', 'EIF3E', 'EIF3H', 'RPS6', 'RPS24', 'RPS13', 'RPS3', 'RPS25', 'RPS15A', 'RPS15', 'EIF3G', 'EIF3K', 'RPS9', 'RPS5', 'RPS4X']","[['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC']]"
REAC,REAC:R-HSA-72702,Ribosomal scanning and start codon recognition,2.561883426824327e-19,True,Ribosomal scanning and start codon recognition,58,277,21,14624,0.07581227436823104,0.3620689655172414,query_1,['REAC:R-HSA-72737'],"['RPS7', 'EIF4A2', 'RPS3A', 'RPS23', 'RPS14', 'RPS18', 'RPS10', 'EIF3E', 'EIF3H', 'RPS6', 'RPS24', 'RPS13', 'RPS3', 'RPS25', 'RPS15A', 'RPS15', 'EIF3G', 'EIF3K', 'RPS9', 'RPS5', 'RPS4X']","[['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC']]"
REAC,REAC:R-HSA-72695,"Formation of the ternary complex, and subsequently, the 43S complex",3.734029973731276e-19,True,"Formation of the ternary complex, and subsequently, the 43S complex",51,277,20,14624,0.07220216606498195,0.39215686274509803,query_1,['REAC:R-HSA-72737'],"['RPS7', 'RPS3A', 'RPS23', 'RPS14', 'RPS18', 'RPS10', 'EIF3E', 'EIF3H', 'RPS6', 'RPS24', 'RPS13', 'RPS3', 'RPS25', 'RPS15A', 'RPS15', 'EIF3G', 'EIF3K', 'RPS9', 'RPS5', 'RPS4X']","[['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC']]"
REAC,REAC:R-HSA-72662,"Activation of the mRNA upon binding of the cap-binding complex and eIFs, and subsequent binding to 43S",3.911027705607626e-19,True,"Activation of the mRNA upon binding of the cap-binding complex and eIFs, and subsequent binding to 43S",59,277,21,14624,0.07581227436823104,0.3559322033898305,query_1,['REAC:R-HSA-72737'],"['RPS7', 'EIF4A2', 'RPS3A', 'RPS23', 'RPS14', 'RPS18', 'RPS10', 'EIF3E', 'EIF3H', 'RPS6', 'RPS24', 'RPS13', 'RPS3', 'RPS25', 'RPS15A', 'RPS15', 'EIF3G', 'EIF3K', 'RPS9', 'RPS5', 'RPS4X']","[['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC']]"
REAC,REAC:R-HSA-9735869,SARS-CoV-1 modulates host translation machinery,9.088355300144685e-18,True,SARS-CoV-1 modulates host translation machinery,36,277,17,14624,0.061371841155234655,0.4722222222222222,query_1,['REAC:R-HSA-9692914'],"['RPS7', 'RPS3A', 'RPS23', 'RPS14', 'RPS18', 'RPS10', 'EEF1A1', 'RPS6', 'RPS24', 'RPS13', 'RPS3', 'RPS25', 'RPS15A', 'RPS15', 'RPS9', 'RPS5', 'RPS4X']","[['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC']]"
REAC,REAC:R-HSA-5663205,Infectious disease,1.384368105699295e-17,True,Infectious disease,867,277,62,14624,0.22382671480144403,0.07151095732410612,query_1,['REAC:R-HSA-1643685'],"['RPL22', 'ENO1', 'RPL11', 'LCK', 'JUN', 'GNG5', 'RPL5', 'ARPC5', 'IKBKE', 'RPS7', 'BRK1', 'RPL32', 'RPL14', 'IMPDH2', 'RPL29', 'RPL24', 'GRSF1', 'RPS3A', 'RPS23', 'RPS14', 'TUBB', 'HLA-B', 'PSMB8', 'RPS18', 'DAXX', 'RPS10', 'EEF1A1', 'ARPC1B', 'GNB2', 'RPL30', 'RPS6', 'RPL35', 'RPL7A', 'RPS24', 'RPL27A', 'RPS13', 'BANF1', 'RPS3', 'RPS25', 'ARPC3', 'DAD1', 'IGHG1', 'RPS15A', 'CORO1A', 'CYBA', 'RPL13', 'RPL26', 'RPL19', 'CD79B', 'ACTG1', 'RPS15', 'RPL18A', 'POLR2I', 'SNRPD2', 'RPL18', 'PRMT1', 'RPS9', 'RPS5', 'RPL3', 'WAS', 'RPS4X', 'RPL10']","[['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC']]"
REAC,REAC:R-HSA-71291,Metabolism of amino acids and derivatives,8.42708478696295e-17,True,Metabolism of amino acids and derivatives,290,277,36,14624,0.1299638989169675,0.12413793103448276,query_1,['REAC:R-HSA-1430728'],"['RPL22', 'RPL11', 'RPL5', 'RPS7', 'RPL32', 'RPL14', 'RPL29', 'RPL24', 'RPS3A', 'RPS23', 'RPS14', 'PSMB8', 'RPS18', 'RPS10', 'RPL30', 'RPS6', 'RPL35', 'RPL7A', 'RPS24', 'RPL27A', 'RPS13', 'RPS3', 'RPS25', 'RPS15A', 'RPL13', 'RPL26', 'RPL19', 'RPS15', 'OAZ1', 'RPL18A', 'RPL18', 'RPS9', 'RPS5', 'RPL3', 'RPS4X', 'RPL10']","[['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC']]"
REAC,REAC:R-HSA-422475,Axon guidance,1.1629658535820863e-16,True,Axon guidance,433,277,43,14624,0.1552346570397112,0.09930715935334873,query_1,['REAC:R-HSA-9675108'],"['RPL22', 'RPL11', 'RPL5', 'ARPC5', 'RPS7', 'RPL32', 'RPL14', 'RPL29', 'RPL24', 'RPS3A', 'RPS23', 'RPS14', 'PSMB8', 'RPS18', 'RPS10', 'CD24', 'ARPC1B', 'RPL30', 'RPS6', 'RPL35', 'RPL7A', 'RPS24', 'RPL27A', 'RPS13', 'RPS3', 'RPS25', 'HSPA8', 'ARPC3', 'RPS15A', 'RPL13', 'PFN1', 'RPL26', 'RPL19', 'ACTG1', 'MYL12A', 'RPS15', 'RPL18A', 'RPL18', 'RPS9', 'RPS5', 'RPL3', 'RPS4X', 'RPL10']","[['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC']]"
REAC,REAC:R-HSA-9675108,Nervous system development,5.474505375294223e-16,True,Nervous system development,451,277,43,14624,0.1552346570397112,0.09534368070953436,query_1,['REAC:R-HSA-1266738'],"['RPL22', 'RPL11', 'RPL5', 'ARPC5', 'RPS7', 'RPL32', 'RPL14', 'RPL29', 'RPL24', 'RPS3A', 'RPS23', 'RPS14', 'PSMB8', 'RPS18', 'RPS10', 'CD24', 'ARPC1B', 'RPL30', 'RPS6', 'RPL35', 'RPL7A', 'RPS24', 'RPL27A', 'RPS13', 'RPS3', 'RPS25', 'HSPA8', 'ARPC3', 'RPS15A', 'RPL13', 'PFN1', 'RPL26', 'RPL19', 'ACTG1', 'MYL12A', 'RPS15', 'RPL18A', 'RPL18', 'RPS9', 'RPS5', 'RPL3', 'RPS4X', 'RPL10']","[['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC']]"
REAC,REAC:R-HSA-9754678,SARS-CoV-2 modulates host translation machinery,8.209658685801891e-15,True,SARS-CoV-2 modulates host translation machinery,50,277,17,14624,0.061371841155234655,0.34,query_1,['REAC:R-HSA-9705683'],"['RPS7', 'RPS3A', 'RPS23', 'RPS14', 'RPS18', 'RPS10', 'RPS6', 'RPS24', 'RPS13', 'RPS3', 'RPS25', 'RPS15A', 'RPS15', 'SNRPD2', 'RPS9', 'RPS5', 'RPS4X']","[['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC']]"
REAC,REAC:R-HSA-2262752,Cellular responses to stress,1.2124208964755526e-13,True,Cellular responses to stress,700,277,50,14624,0.18050541516245489,0.07142857142857142,query_1,['REAC:R-HSA-8953897'],"['RPL22', 'RPL11', 'JUN', 'RPL5', 'CAPZA1', 'RPS7', 'RPL32', 'RPL14', 'RPL29', 'TKT', 'RPL24', 'RPS3A', 'RPS23', 'RPS14', 'ATP6V0E1', 'PSMB8', 'RPS18', 'RPS10', 'EEF1A1', 'NCF1', 'RPL30', 'RPS6', 'RPL35', 'RPL7A', 'RPS24', 'RPL27A', 'RPS13', 'GSTP1', 'RPS3', 'RPS25', 'HSPA8', 'RPS15A', 'HSBP1', 'CYBA', 'RPL13', 'RPL26', 'RPL19', 'RPS15', 'RPL18A', 'EXOSC5', 'RPL18', 'RPS9', 'RPS5', 'SOD1', 'RPL3', 'CYBB', 'RPS4X', 'RPL10', 'MT-CO1', 'MT-CO2']","[['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC']]"
REAC,REAC:R-HSA-8953897,Cellular responses to stimuli,1.9221289780296046e-13,True,Cellular responses to stimuli,708,277,50,14624,0.18050541516245489,0.07062146892655367,query_1,['REAC:0000000'],"['RPL22', 'RPL11', 'JUN', 'RPL5', 'CAPZA1', 'RPS7', 'RPL32', 'RPL14', 'RPL29', 'TKT', 'RPL24', 'RPS3A', 'RPS23', 'RPS14', 'ATP6V0E1', 'PSMB8', 'RPS18', 'RPS10', 'EEF1A1', 'NCF1', 'RPL30', 'RPS6', 'RPL35', 'RPL7A', 'RPS24', 'RPL27A', 'RPS13', 'GSTP1', 'RPS3', 'RPS25', 'HSPA8', 'RPS15A', 'HSBP1', 'CYBA', 'RPL13', 'RPL26', 'RPL19', 'RPS15', 'RPL18A', 'EXOSC5', 'RPL18', 'RPS9', 'RPS5', 'SOD1', 'RPL3', 'CYBB', 'RPS4X', 'RPL10', 'MT-CO1', 'MT-CO2']","[['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC']]"
REAC,REAC:R-HSA-8953854,Metabolism of RNA,3.7841193845513825e-13,True,Metabolism of RNA,693,277,49,14624,0.17689530685920576,0.0707070707070707,query_1,['REAC:0000000'],"['RPL22', 'RPL11', 'LSM10', 'RPL5', 'RPS7', 'PCBP1', 'TPRKB', 'RPL32', 'RPL14', 'RPL29', 'RPL24', 'EIF4A2', 'GRSF1', 'RPS3A', 'RPS23', 'RPS14', 'PSMB8', 'RPS18', 'RPS10', 'CNOT7', 'RPL30', 'RPS6', 'RPL35', 'RPL7A', 'HNRNPF', 'RPS24', 'RPL27A', 'RPS13', 'RPS3', 'RPS25', 'HSPA8', 'METTL3', 'TSR3', 'RPS15A', 'RPL13', 'RPL26', 'RPL19', 'WDR18', 'RPS15', 'RPL18A', 'POLR2I', 'EXOSC5', 'SNRPD2', 'RPL18', 'RPS9', 'RPS5', 'RPL3', 'RPS4X', 'RPL10']","[['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC']]"
REAC,REAC:R-HSA-1643685,Disease,8.575606671502206e-13,True,Disease,1442,277,73,14624,0.26353790613718414,0.05062413314840499,query_1,['REAC:0000000'],"['RPL22', 'ENO1', 'RPL11', 'LCK', 'JUN', 'GNG5', 'RPL5', 'RAP1A', 'ARPC5', 'IKBKE', 'RPS7', 'BRK1', 'RPL32', 'RPL14', 'IMPDH2', 'RPL29', 'RPL24', 'RFC4', 'GRSF1', 'RPS3A', 'RPS23', 'RPS14', 'TUBB', 'HLA-B', 'PSMB8', 'RPS18', 'DAXX', 'RPS10', 'LMBRD1', 'EEF1A1', 'ARPC1B', 'GNB2', 'RPL30', 'RPS6', 'GALT', 'RPL35', 'RPL7A', 'RPS24', 'RPL27A', 'RPS13', 'EEF1G', 'BANF1', 'RPS3', 'RPS25', 'ARPC3', 'DAD1', 'IGHG1', 'CSK', 'MPI', 'RPS15A', 'CORO1A', 'CYBA', 'RPL13', 'C1QBP', 'RPL26', 'RPL19', 'CD79B', 'ACTG1', 'RPS15', 'FDX2', 'RPL18A', 'POLR2I', 'SNRPD2', 'RPL18', 'PRMT1', 'RPS9', 'RPS5', 'RAC2', 'RPL3', 'PRR5', 'WAS', 'RPS4X', 'RPL10']","[['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC']]"
REAC,REAC:R-HSA-9824446,Viral Infection Pathways,1.0412575617299932e-12,True,Viral Infection Pathways,711,277,49,14624,0.17689530685920576,0.06891701828410689,query_1,['REAC:R-HSA-5663205'],"['RPL22', 'RPL11', 'LCK', 'RPL5', 'IKBKE', 'RPS7', 'RPL32', 'RPL14', 'IMPDH2', 'RPL29', 'RPL24', 'GRSF1', 'RPS3A', 'RPS23', 'RPS14', 'TUBB', 'HLA-B', 'PSMB8', 'RPS18', 'DAXX', 'RPS10', 'EEF1A1', 'RPL30', 'RPS6', 'RPL35', 'RPL7A', 'RPS24', 'RPL27A', 'RPS13', 'BANF1', 'RPS3', 'RPS25', 'DAD1', 'RPS15A', 'RPL13', 'RPL26', 'RPL19', 'CD79B', 'RPS15', 'RPL18A', 'POLR2I', 'SNRPD2', 'RPL18', 'PRMT1', 'RPS9', 'RPS5', 'RPL3', 'RPS4X', 'RPL10']","[['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC']]"
REAC,REAC:R-HSA-1266738,Developmental Biology,1.835318278739478e-12,True,Developmental Biology,749,277,50,14624,0.18050541516245489,0.06675567423230974,query_1,['REAC:0000000'],"['RPL22', 'RPL11', 'JUN', 'RPL5', 'ARPC5', 'RPS7', 'RPL32', 'RPL14', 'RPL29', 'RPL24', 'EIF4A2', 'RPS3A', 'RPS23', 'RPS14', 'PSMB8', 'RPS18', 'RPS10', 'CD24', 'ARPC1B', 'CNOT7', 'RPL30', 'RPS6', 'RPL35', 'RPL7A', 'RPS24', 'RPL27A', 'RPS13', 'RPS3', 'RPS25', 'HSPA8', 'ARPC3', 'YY1', 'RPS15A', 'PAGR1', 'RPL13', 'PFN1', 'RPL26', 'RPL19', 'JUP', 'ACTG1', 'MYL12A', 'RPS15', 'RPL18A', 'POLR2I', 'RPL18', 'RPS9', 'RPS5', 'RPL3', 'RPS4X', 'RPL10']","[['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC']]"
REAC,REAC:R-HSA-9692914,SARS-CoV-1-host interactions,2.3628530522911567e-11,True,SARS-CoV-1-host interactions,89,277,18,14624,0.06498194945848375,0.20224719101123595,query_1,['REAC:R-HSA-9678108'],"['IKBKE', 'RPS7', 'RPS3A', 'RPS23', 'RPS14', 'RPS18', 'RPS10', 'EEF1A1', 'RPS6', 'RPS24', 'RPS13', 'RPS3', 'RPS25', 'RPS15A', 'RPS15', 'RPS9', 'RPS5', 'RPS4X']","[['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC']]"
