"gene_short_name","num_cells_expressed","gene_id","status","term","estimate","std_err","test_val","p_value","normalized_effect","model_component","q_value"
"RPL24",4171,"RPL24","OK","T2D",-0.0293482143445006,0.00736455236150987,-3.98506425154721,6.86140336233389e-05,-0.0422049929632605,"count",0.00284388832694068
"BBX",1418,"BBX","OK","T2D",0.160453393902856,0.0464138660954471,3.45701419426888,0.00055165090746864,0.226829797717505,"count",0.0154812574478027
"CD200",835,"CD200","OK","T2D",-0.3318413131133,0.0728671817805894,-4.5540571901423,5.41220580374943e-06,-0.460891000496686,"count",0.000349494675086874
"GOLGB1",730,"GOLGB1","OK","T2D",0.507732270041531,0.0685498516989064,7.40675956924982,1.55764540885236e-13,0.703844946904999,"count",3.4323406680129e-11
"EAF2",1869,"EAF2","OK","T2D",-0.171612961278183,0.0401003335976643,-4.27958936701163,1.91439815094963e-05,-0.243815458952637,"count",0.000988897418745732
"PARP14",1323,"PARP14","OK","T2D",0.208689146559906,0.0486295263151725,4.29140817057054,1.81569936212911e-05,0.294558416169275,"count",0.000952038990841673
"ZNF148",851,"ZNF148","OK","T2D",-0.208066508780748,0.0684791072726976,-3.03839400172354,0.00239315723581217,-0.288996412742095,"count",0.0465996433568437
"CNBP",3205,"CNBP","OK","T2D",-0.0722142381889387,0.0218801807188448,-3.30044066440194,0.000973443090386868,-0.103371814858652,"count",0.0236012497457585
"H1FX",2207,"H1FX","OK","T2D",0.152604631840755,0.0342855526952753,4.45098940644422,8.77070043440107e-06,0.218206914331146,"count",0.000512350178396154
"H1FX-AS1",147,"H1FX-AS1","OK","T2D",0.754706183385451,0.166351930262084,4.53680448550509,5.87183709046746e-06,0.896746436496063,"count",0.000368859535274888
"CDV3",1482,"CDV3","OK","T2D",0.147733426630835,0.0447897315452079,3.29837713989695,0.000980607013063643,0.208911072245272,"count",0.0237088544267779
"TSC22D2",607,"TSC22D2","OK","T2D",0.340490037703397,0.07641334102457,4.45589779399798,8.57331291479916e-06,0.466582526604551,"count",0.000502505829026343
"SIAH2",1380,"SIAH2","OK","T2D",0.221043151280063,0.0470452726458038,4.69851993300711,2.70492772953147e-06,0.312233514581799,"count",0.000188349527662735
"MBNL1",3128,"MBNL1","OK","T2D",0.0660618044548454,0.0212877738617118,3.10327443743022,0.00192672962653555,0.0945863607162596,"count",0.0394130544520927
"TIPARP",342,"TIPARP","OK","T2D",0.561785873566169,0.105106975766196,5.34489618287399,9.53023339530643e-08,0.742066989797255,"count",9.31604834358041e-06
"MLF1",72,"MLF1","OK","T2D",1.08839792785358,0.244163315418016,4.45766361744478,8.50334590134752e-06,1.05721426536003,"count",0.000500220218080011
"KPNA4",1166,"KPNA4","OK","T2D",0.223889118091569,0.0527958462783818,4.24065781446229,2.27693879908927e-05,0.31479086515202,"count",0.00113248430327274
"SKIL",926,"SKIL","OK","T2D",0.304666262187873,0.0604584634399097,5.03926571820145,4.87111072696666e-07,0.425691210164253,"count",4.09643939782781e-05
"MRPL47",484,"MRPL47","OK","T2D",0.329642017358019,0.0893945537960665,3.68749552808354,0.000229354091199498,0.446255500910718,"count",0.00772262286189722
"DNAJC19",944,"DNAJC19","OK","T2D",-0.217066626282547,0.0658179156566571,-3.29798694043864,0.000981967143939961,-0.302523220650719,"count",0.0237088544267779
"SENP2",323,"SENP2","OK","T2D",0.345984572639409,0.110043949281752,3.14405812311919,0.00167792370762336,0.454010166894012,"count",0.035362343707394
"TRA2B",2330,"TRA2B","OK","T2D",0.140951175649373,0.0310252153290121,4.54311675695505,5.69949608813215e-06,0.20103859060703,"count",0.000359481260515234
"ST6GAL1",1394,"ST6GAL1","OK","T2D",0.173497646358017,0.0470781168763939,3.68531406669353,0.000231321127079357,0.245124024697978,"count",0.00777381888069005
"HES1",418,"HES1","OK","T2D",0.887094243394063,0.0976306591655557,9.08622609921937,1.54948487474021e-19,1.20437926828511,"count",6.57888602426282e-17
"TFRC",237,"TFRC","OK","T2D",0.404089961134329,0.128897109350732,3.13498078560311,0.00173059426709639,0.513324893408399,"count",0.0361658883572797
"ZNF141",547,"ZNF141","OK","T2D",0.262696861700556,0.0835407344082313,3.14453617820568,0.00167519115286457,0.358403957758056,"count",0.0353475485928078
"ATP5ME",2168,"ATP5ME","OK","T2D",0.128764295659234,0.0340545963789468,3.78111354562519,0.000158312672426163,0.183404535048579,"count",0.00563580163925285
"HAUS3",326,"HAUS3","OK","T2D",0.362249300074768,0.109979699187043,3.29378333231018,0.000996731024089364,0.476386760254372,"count",0.023932542989445
"HS3ST1",266,"HS3ST1","OK","T2D",-0.533135142507945,0.141606671700903,-3.764901300936,0.000168908234048304,-0.67534254384849,"count",0.00596420798846425
"TLR10",311,"TLR10","OK","T2D",-0.463404548620504,0.12964804365249,-3.57432735246371,0.000355103170415956,-0.600184988386967,"count",0.010788195446075
"TLR1",358,"TLR1","OK","T2D",0.566972395140396,0.102100735949429,5.55306864214202,2.98155354785002e-08,0.75077133823855,"count",3.18422602214559e-06
"KLHL5",688,"KLHL5","OK","T2D",-0.241371460764234,0.0786465604964846,-3.0690656939158,0.0021610909336339,-0.332090033369339,"count",0.0431058675421174
"RHOH",3009,"RHOH","OK","T2D",0.114005478109735,0.0226603147001174,5.03106332010228,5.08290804796802e-07,0.163184254011461,"count",4.25400304322247e-05
"OCIAD1",1503,"OCIAD1","OK","T2D",-0.157840390185066,0.0468112242346282,-3.37184922560314,0.000753447204509954,-0.223056524670696,"count",0.0196641813135072
"CENPC",1521,"CENPC","OK","T2D",0.185860778478773,0.044251174699069,4.20013208107406,2.72329301259269e-05,0.263130179754036,"count",0.00130239243854982
"YTHDC1",1260,"YTHDC1","OK","T2D",0.172006664378477,0.0505555239978162,3.40233174886898,0.000674421799354304,0.242378310782916,"count",0.0179790730216841
"AREG",1814,"AREG","OK","T2D",0.36955886974708,0.0379577904512415,9.73604799841535,3.63726033639235e-22,0.526056686559265,"count",1.97866962299744e-19
"G3BP2",1596,"G3BP2","OK","T2D",0.291448704827883,0.0421039217832963,6.92212726234704,5.12893667767348e-12,0.412932935295421,"count",9.49835422180212e-10
"RASGEF1B",852,"RASGEF1B","OK","T2D",0.527193070360235,0.0623793240950095,8.45140722520929,3.92685677023602e-17,0.734737724053612,"count",1.36717445312537e-14
"NFKB1",1832,"NFKB1","OK","T2D",0.135984211125952,0.0372969103126164,3.64599131633573,0.000269611073476463,0.193316136040613,"count",0.00872377242951351
"MANBA",1458,"MANBA","OK","T2D",0.264378736321319,0.0450548229211441,5.86793420060801,4.7549128729e-09,0.373990903459274,"count",5.95492973319735e-07
"INTS12",354,"INTS12","OK","T2D",0.320489063623471,0.10503832805908,3.05116303301408,0.00229390371682119,0.423421409066082,"count",0.0452234155180332
"NOCT",206,"NOCT","OK","T2D",0.436915131817915,0.134906411101387,3.23865358399874,0.00121036237740456,0.540923853981432,"count",0.0275785186725898
"SMARCA5-AS1",142,"SMARCA5-AS1","OK","T2D",0.582727552674339,0.165407175308952,3.52298835637514,0.000431284094205719,0.68113584305186,"count",0.012612488916072
"PRMT9",325,"PRMT9","OK","T2D",0.450001675995138,0.110149724805689,4.08536359749394,4.48342419605239e-05,0.592069183878125,"count",0.00202195462188808
"RPS3A",4172,"RPS3A","OK","T2D",-0.0199019141147031,0.00615364437711105,-3.23416708783656,0.00122948969586262,-0.0286416539674378,"count",0.0279411966391338
"NEK1",580,"NEK1","OK","T2D",0.291812121259669,0.0804679301135221,3.62644000967824,0.000290789420561308,0.399347348207559,"count",0.00922051408584927
"HMGB2",1434,"HMGB2","OK","T2D",0.170428605122963,0.0469630361738268,3.62899460955093,0.000287936285752382,0.241000333349445,"count",0.00916342753633906
"ANKRD37",621,"ANKRD37","OK","T2D",0.404472276416165,0.0765209726689169,5.2857701922608,1.31576452523276e-07,0.556005000879535,"count",1.25162999209027e-05
"SLC9A3",191,"SLC9A3","OK","T2D",0.463164496128163,0.144395090349485,3.20761942118079,0.00134850355842863,0.571693825569118,"count",0.0300622196229671
"MARCH6",833,"MARCH6","OK","T2D",0.206520576382761,0.0657505859253004,3.14096936896335,0.00169567807619388,0.287173042543561,"count",0.0356071941500399
"FYB1",75,"FYB1","OK","T2D",-1.01103968653874,0.316541723133822,-3.1940171315467,0.00141352047614632,-0.953402074763287,"count",0.0309906353258881
"PTGER4",688,"PTGER4","OK","T2D",0.321074214931595,0.0732892144527602,4.3809204032136,1.21080909267878e-05,0.444798526224562,"count",0.000673411012311572
"RPL37",4173,"RPL37","OK","T2D",0.0248786704479365,0.00567192149029852,4.38628610965262,1.1814707096789e-05,0.0358041077877193,"count",0.000665600068417162
"TMEM267",153,"TMEM267","OK","T2D",-0.606552503849769,0.193451019672396,-3.13543192936873,0.00172794103266755,-0.696807551966172,"count",0.0361538431450441
"GAPT",1047,"GAPT","OK","T2D",-0.197635231247404,0.0607141366574832,-3.25517650629468,0.00114226633666298,-0.276718105023091,"count",0.0263371819716942
"PDE4D",833,"PDE4D","OK","T2D",0.267314598692598,0.0659280427845133,4.05464180950009,5.11272600359165e-05,0.373186821021481,"count",0.0022418723997613
"CD180",471,"CD180","OK","T2D",-0.345666495580522,0.0992315637679269,-3.48343291645523,0.000500113756405002,-0.464661622295772,"count",0.014156065482111
"BTF3",4057,"BTF3","OK","T2D",-0.0536756210391665,0.0108651522672641,-4.94016279927224,8.11150156296375e-07,-0.0770936652167143,"count",6.3605864508141e-05
"RPS23",4173,"RPS23","OK","T2D",-0.0277019616859271,0.00608336184679522,-4.55372578248338,5.42070095780423e-06,-0.0398771747347181,"count",0.000349494675086874
"ELL2",747,"ELL2","OK","T2D",0.255383629560684,0.0685331723039061,3.72642358401566,0.000196787378606931,0.353637844971101,"count",0.00678351423126625
"PJA2",1116,"PJA2","OK","T2D",0.216064265500004,0.0542407366295581,3.9834316221705,6.90855246309024e-05,0.303542983204956,"count",0.00285662900896615
"TNFAIP8",1632,"TNFAIP8","OK","T2D",-0.133945908620144,0.0441204400754066,-3.03591506320463,0.00241287598041825,-0.189769966966462,"count",0.046931111806839
"IRF1",2347,"IRF1","OK","T2D",0.402524738639065,0.0298241787620585,13.4965908650986,1.15533203259243e-40,0.575019294719534,"count",2.23466889148545e-37
"HSPA4",988,"HSPA4","OK","T2D",0.227335653544053,0.0589947744084784,3.85348797115463,0.000118197417181314,0.318067932281885,"count",0.00451848410311114
"PPP2CA",1544,"PPP2CA","OK","T2D",0.213712837867532,0.043484627603157,4.91467559105912,9.23432393870753e-07,0.302482614845341,"count",7.1444938277787e-05
"FAM53C",508,"FAM53C","OK","T2D",0.39185777701198,0.0851364150746485,4.60270469068253,4.29436004455274e-06,0.531999973796374,"count",0.000287523921752208
"EGR1",554,"EGR1","OK","T2D",0.320186236832152,0.088490798747207,3.61829977088163,0.000300058653423585,0.445047027396687,"count",0.00939464215611109
"ETF1",541,"ETF1","OK","T2D",0.411465712068419,0.0827055490914964,4.97506777463285,6.78513008254643e-07,0.561050400667549,"count",5.46831224430409e-05
"AC135457.1",176,"AC135457.1","OK","T2D",0.475221947688835,0.150257187385921,3.16272356721462,0.00157422435809402,0.578745040825806,"count",0.0337073771533834
"UBE2D2",2848,"UBE2D2","OK","T2D",-0.115282737901282,0.0255920091249799,-4.50463804300369,6.83042011599454e-06,-0.164741333707863,"count",0.000417206853962221
"RPS14",4173,"RPS14","OK","T2D",-0.0260751143896469,0.00610327927621411,-4.27231217998947,1.97769061118439e-05,-0.0375221824664246,"count",0.00100960815717003
"DUSP1",4153,"DUSP1","OK","T2D",-0.0840523600191555,0.00781577718656501,-10.7541909157336,1.26106647505575e-26,-0.120932597152837,"count",9.97847508989568e-24
"ATP6V0E1",1847,"ATP6V0E1","OK","T2D",-0.270808104146008,0.0412077944606289,-6.57176895028308,5.58422202885203e-11,-0.384098940047872,"count",8.8261380753704e-09
"CREBRF",1295,"CREBRF","OK","T2D",0.237634163875757,0.0489175884312756,4.8578470749761,1.23021566516334e-06,0.335186569267999,"count",9.15196337571087e-05
"BNIP1",194,"BNIP1","OK","T2D",0.491548543031123,0.142447138552633,3.45074353915155,0.000564589916757415,0.607907711230958,"count",0.015675249235906
"SQSTM1",2163,"SQSTM1","OK","T2D",0.164118492777509,0.0330534691201498,4.9652425946861,7.13569160411622e-07,0.233876976607265,"count",5.67206024860526e-05
"MGAT1",501,"MGAT1","OK","T2D",-0.294562360663195,0.0953127267631195,-3.09048298864925,0.00201148470054316,-0.397167067202992,"count",0.0408111021760552
"RACK1",4172,"RACK1","OK","T2D",-0.0315393092076768,0.00648439105182964,-4.86388142781389,1.19348302148272e-06,-0.0453675006881541,"count",8.91680362144686e-05
"IRF4",494,"IRF4","OK","T2D",0.439680358783805,0.0867427791124847,5.06878339940716,4.17714766914874e-07,0.596878357144476,"count",3.56449934434026e-05
"TUBB2A",319,"TUBB2A","OK","T2D",0.534735006836349,0.109363544883809,4.88951786817507,1.0488624803477e-06,0.703296970808941,"count",7.90415500341678e-05
"TMEM14B",1461,"TMEM14B","OK","T2D",-0.181762414471308,0.048414999002182,-3.75425835417484,0.000176223009421155,-0.256642267295878,"count",0.00619735383435044
"MAK",74,"MAK","OK","T2D",1.41559560168404,0.250447768528063,5.65225879233744,1.68923267614245e-08,1.37082264701986,"count",1.89717176943792e-06
"PHACTR1",1537,"PHACTR1","OK","T2D",0.206501502972973,0.0434367487247655,4.75407365964376,2.06079272508935e-06,0.2926694982384,"count",0.000147025736714571
"CD83",3669,"CD83","OK","T2D",0.294843581534863,0.0149078169379141,19.7777838809521,2.71590145609578e-83,0.423430287542903,"count",1.57594708492384e-79
"MYLIP",1449,"MYLIP","OK","T2D",-0.162322883901204,0.0481886744085372,-3.36848618256341,0.00076267386283682,-0.229299913511561,"count",0.0198454807238615
"CARMIL1",180,"CARMIL1","OK","T2D",0.4921771484875,0.147924621933853,3.32721586205971,0.000884779688797377,0.601720180945381,"count",0.0220662533274853
"HIST1H1C",1391,"HIST1H1C","OK","T2D",0.260236114809286,0.0473139915105509,5.50019363196729,4.02086177684646e-08,0.368132975639136,"count",4.11736245949078e-06
"HIST1H1E",2104,"HIST1H1E","OK","T2D",0.127649325508463,0.0347231195872435,3.67620556637309,0.00023970670068118,0.18205511352921,"count",0.00799389702195016
"HMGN4",855,"HMGN4","OK","T2D",-0.312340731442786,0.0712753057269321,-4.38217315600746,1.2038977425615e-05,-0.433436682260109,"count",0.000672073019235611
"HLA-G",90,"HLA-G","OK","T2D",0.742638549889703,0.215095230912203,3.45260351305897,0.000560722809425075,0.792972758041426,"count",0.0156177002663547
"HLA-A",3975,"HLA-A","OK","T2D",0.0360903583269586,0.0107563507603126,3.35526045321247,0.000799986603560982,0.0518551045711322,"count",0.0205098185490274
"AL662844.4",420,"AL662844.4","OK","T2D",-0.431072312363694,0.108395594961821,-3.976843454898,7.10194725485879e-05,-0.574423175403719,"count",0.00291581834463636
"HCP5",370,"HCP5","OK","T2D",0.345767599306471,0.101770951539321,3.39750777679303,0.000686391679085505,0.458547509764986,"count",0.0182701931949854
"LTB",4007,"LTB","OK","T2D",-0.0706688750757778,0.0120984489121673,-5.84115167066636,5.57896326864553e-09,-0.101531634135164,"count",6.8878434454313e-07
"CSNK2B",2177,"CSNK2B","OK","T2D",-0.115205125076847,0.0346237261687794,-3.32734623983737,0.000884366895498714,-0.163951868314937,"count",0.0220662533274853
"CLIC1",2590,"CLIC1","OK","T2D",-0.143505033254936,0.0291650407187025,-4.92044686784585,8.96766161451765e-07,-0.204919871536466,"count",6.96915416899657e-05
"LSM2",1116,"LSM2","OK","T2D",-0.247567879122623,0.0592375693987119,-4.17923762969259,2.98479448166236e-05,-0.346877124480092,"count",0.0014145307371669
"SNHG32",1062,"SNHG32","OK","T2D",0.187863292851879,0.0563537487671586,3.33364322625793,0.00086464111723708,0.263266008264156,"count",0.0217509719203224
"GPSM3",2647,"GPSM3","OK","T2D",-0.204150814999748,0.0285807904452263,-7.1429380300378,1.0728951334226e-12,-0.291500808829844,"count",2.14677683708283e-10
"HLA-DRA",4174,"HLA-DRA","OK","T2D",-0.0204111194364513,0.00610415675372035,-3.34380656656813,0.00083366268617607,-0.0293767169513907,"count",0.021144213506934
"HLA-DRB1",3440,"HLA-DRB1","OK","T2D",-0.0786854219081616,0.01945594929569,-4.04428592572414,5.3431056026272e-05,-0.113032576583492,"count",0.00231011016923862
"PSMB8",1733,"PSMB8","OK","T2D",-0.15981481167402,0.0418865619008619,-3.81541965779558,0.000137919818340284,-0.226558055070567,"count",0.00507591585130584
"BRD2",1180,"BRD2","OK","T2D",0.212999643695718,0.0520842842995607,4.08951849027356,4.40418520929527e-05,0.299641806163033,"count",0.00199656396154719
"HLA-DPA1",4166,"HLA-DPA1","OK","T2D",-0.0307912743046383,0.00761775926272265,-4.04203824808625,5.39439127072341e-05,-0.0442857862114796,"count",0.00232439512972161
"HLA-DPB1",4147,"HLA-DPB1","OK","T2D",-0.050813115563453,0.00803296596815992,-6.32557336416708,2.78842674990161e-10,-0.0730661543200059,"count",3.97876498871207e-08
"RPS18",4174,"RPS18","OK","T2D",-0.0426637947002526,0.00648312221418856,-6.58074817822827,5.26039802528151e-11,-0.0614113289916382,"count",8.40119347010097e-09
"DAXX",452,"DAXX","OK","T2D",-0.312839250767835,0.101695798799731,-3.0762259056926,0.00210997539935848,-0.419107762591093,"count",0.0423161886544152
"RPS10",4122,"RPS10","OK","T2D",-0.179666791354882,0.00874049823633179,-20.5556693104814,1.62595839755747e-89,-0.258294627369703,"count",1.41523418923402e-85
"DEF6",710,"DEF6","OK","T2D",-0.251221702372609,0.0771089717653106,-3.25800871962382,0.00113095588745576,-0.345790191686371,"count",0.0261109815501722
"KCTD20",465,"KCTD20","OK","T2D",0.3079587850792,0.0900267920753687,3.42074595772982,0.000630492278368734,0.41588336026325,"count",0.0170693772656966
"CDKN1A",1295,"CDKN1A","OK","T2D",0.642975156869076,0.0480733701370049,13.3748716812791,5.58749935837792e-40,0.91100315994379,"count",9.72671888306428e-37
"PEX6",321,"PEX6","OK","T2D",-0.394975627844134,0.124304025424212,-3.17749667797323,0.00149637039445637,-0.512038137950462,"count",0.0323990246600703
"HSP90AB1",3787,"HSP90AB1","OK","T2D",0.0979581342080608,0.0140351830550153,6.97946965309134,3.43164972123896e-12,0.140628679430599,"count",6.42345788680944e-10
"AL355353.1",76,"AL355353.1","OK","T2D",-1.11621791730215,0.326209354083024,-3.42178390451077,0.000628097200011905,-1.00991631941246,"count",0.017031021896896
"EFHC1",263,"EFHC1","OK","T2D",-0.443904427982657,0.139836084630252,-3.17446265144229,0.00151206401546359,-0.562424320771327,"count",0.032657581118102
"RN7SK",3417,"RN7SK","OK","T2D",0.222739860285593,0.0215545326148064,10.3337828876228,9.82767754054542e-25,0.319550853804787,"count",6.14228238794646e-22
"AL135905.2",1191,"AL135905.2","OK","T2D",0.409170396871657,0.0512989410343978,7.97619577755598,1.93313601564222e-15,0.575918511062152,"count",5.60867196004996e-13
"EEF1A1",4174,"EEF1A1","OK","T2D",-0.0244656283084944,0.00554057356335946,-4.41572122970965,1.03222432501911e-05,-0.0352243880415736,"count",0.000589146263932219
"AL080250.1",33,"AL080250.1","OK","T2D",1.16575367674419,0.368275457145143,3.16543949407073,0.00155963733796688,0.832159287345813,"count",0.0334773943024999
"BACH2",3032,"BACH2","OK","T2D",0.0964508006743825,0.0224487658397556,4.29648566709058,1.77480354378523e-05,0.138073476875444,"count",0.000936235760309493
"AL121787.1",617,"AL121787.1","OK","T2D",0.259031368457972,0.0768862554577364,3.36902046946947,0.000761201044853621,0.355790555258167,"count",0.0198368080670836
"QRSL1",939,"QRSL1","OK","T2D",-0.217402638482511,0.064580956302212,-3.36635830329233,0.000768565887254243,-0.302986178348339,"count",0.0199095163174432
"AL359711.2",127,"AL359711.2","OK","T2D",-0.695134787124871,0.220247833632943,-3.156148124859,0.0016100624364292,-0.763903796807562,"count",0.0342221817989738
"ZBTB24",835,"ZBTB24","OK","T2D",0.255907939409023,0.0652642468903926,3.92110461090288,8.95594574198083e-05,0.355938127787393,"count",0.00355947724831969
"AMD1",1804,"AMD1","OK","T2D",0.277939502505732,0.0390521156189677,7.11714328661713,1.29111781316903e-12,0.394982306036363,"count",2.55406578314164e-10
"REV3L",703,"REV3L","OK","T2D",0.300758275691333,0.0714582871797151,4.20886488553717,2.62058716709113e-05,0.415449318577536,"count",0.00126719948346451
"MARCKS",1017,"MARCKS","OK","T2D",0.232386800044931,0.058724574974849,3.95723255799568,7.70839588835958e-05,0.325893573957433,"count",0.00312064547964101
"TSPYL1",1634,"TSPYL1","OK","T2D",0.294524564724974,0.0402583778460633,7.31585772907077,3.05116482202989e-13,0.417836800420652,"count",6.47739966120687e-11
"CALHM6",2611,"CALHM6","OK","T2D",-0.111955253798274,0.0292680659878678,-3.82516746561531,0.000132593466287412,-0.159898651189582,"count",0.00491103630027929
"SERINC1",1166,"SERINC1","OK","T2D",0.257757086023903,0.0526637408527007,4.89439378689113,1.02333636306668e-06,0.362481181932428,"count",7.77914384640383e-05
"RPS12",4174,"RPS12","OK","T2D",-0.0209949238600921,0.0061985617783898,-3.38706374328432,0.000712986715046133,-0.0302233000814962,"count",0.0188627245220716
"SGK1",531,"SGK1","OK","T2D",0.343090976811847,0.0853291289414607,4.02079548998117,5.90268374756546e-05,0.468793052635013,"count",0.00250619313847853
"BCLAF1",2431,"BCLAF1","OK","T2D",0.191929531181398,0.0290850547325229,6.59890562168283,4.66073067346517e-11,0.273925320874653,"count",7.51240736700756e-09
"TNFAIP3",1107,"TNFAIP3","OK","T2D",0.508294587789105,0.0529098587370232,9.60680296493461,1.25109268187314e-21,0.716102703883731,"count",6.04972816834656e-19
"UTRN",1428,"UTRN","OK","T2D",0.166970835588625,0.046407184741062,3.59795226795746,0.00032445318072353,0.236097062328504,"count",0.00997894164317175
"PLEKHG1",1225,"PLEKHG1","OK","T2D",0.261907776208294,0.0508102522914709,5.15462459634862,2.65904519490365e-07,0.368827862234837,"count",2.33781104812539e-05
"SNX9",2200,"SNX9","OK","T2D",0.25286805935111,0.0324186968861764,7.80006859124973,7.7630437419703e-15,0.360663780596465,"count",2.11154789781592e-12
"EZR",3511,"EZR","OK","T2D",0.121895849746275,0.0174516584219072,6.98477169328838,3.30596019676668e-12,0.174837515167922,"count",6.255451641882e-10
"TAGAP",3131,"TAGAP","OK","T2D",0.367827934096571,0.0204332751511439,18.0014183421779,7.83023142034907e-70,0.527106614929287,"count",3.40771671413592e-66
"SOD2",1115,"SOD2","OK","T2D",0.201480927334633,0.0546844475520407,3.68442832201776,0.000232124319841106,0.283152558079728,"count",0.007785780654709
"AC215522.2",36,"AC215522.2","OK","T2D",1.37136805112876,0.370187177773681,3.70452607077376,0.000214528720369887,1.004080288646,"count",0.00732258032195881
"GPR146",92,"GPR146","OK","T2D",0.701084680574224,0.210485272377781,3.33080159316758,0.000873491663981991,0.749282716452907,"count",0.0219102923438019
"RBAK-RBAKDN",149,"RBAK-RBAKDN","OK","T2D",-0.982328730160992,0.22229256585514,-4.41908044194848,1.01638513251261e-05,-1.09104710436713,"count",0.000582014223249326
"MIOS",637,"MIOS","OK","T2D",0.243129305802244,0.0768224574502324,3.16482072914355,0.00156294967891345,0.334138726650417,"count",0.0335071773528637
"ARL4A",2159,"ARL4A","OK","T2D",0.244921446946391,0.0325912735386697,7.51493944094544,6.92712295013847e-14,0.349268676504339,"count",1.58667574100014e-11
"IL6",562,"IL6","OK","T2D",0.259269965642841,0.082789888516345,3.13166221490508,0.00175022668084062,0.356835912296262,"count",0.0364885581557767
"CYCS",2508,"CYCS","OK","T2D",0.226788465551815,0.0284050022096149,7.98410307727592,1.81492435143636e-15,0.323952025457177,"count",5.35494967962782e-13
"HNRNPA2B1",3819,"HNRNPA2B1","OK","T2D",-0.0672648753532422,0.013960462525274,-4.8182411744214,1.49974070807511e-06,-0.0965324812302531,"count",0.00011015816981507
"HUS1",617,"HUS1","OK","T2D",0.244539479085422,0.0782853100340237,3.12369560750468,0.00179819556595361,0.335555604053263,"count",0.0370765458006803
"ZNF107",1259,"ZNF107","OK","T2D",0.191133551563894,0.0505227116345685,3.78312139986399,0.000157044865642561,0.269354254867561,"count",0.00561362838009384
"SBDS",1879,"SBDS","OK","T2D",0.255381226408991,0.0369304893891367,6.91518662853444,5.38343811222314e-12,0.363228366530723,"count",9.86472533237689e-10
"BCL7B",1049,"BCL7B","OK","T2D",0.19499986450221,0.0570219280447174,3.41973467381335,0.000632834004050004,0.273244070467583,"count",0.0170796501434147
"NCF1",3005,"NCF1","OK","T2D",-0.1337609892808,0.0240547938290801,-5.56067909919456,2.85531545156388e-08,-0.191354637690019,"count",3.06823033214963e-06
"MDH2",1501,"MDH2","OK","T2D",-0.15609824090457,0.0469027530772538,-3.32812533727944,0.000881903889994658,-0.220510468165451,"count",0.0220662533274853
"DBF4",761,"DBF4","OK","T2D",0.300151135506309,0.068716688152538,4.36795112767993,1.28462148598657e-05,0.416216495874009,"count",0.000705447660190985
"CDK14",681,"CDK14","OK","T2D",-0.246432366109865,0.0788959244849717,-3.12351199023983,0.00179931528698975,-0.338364790223628,"count",0.0370765458006803
"AC079781.5",537,"AC079781.5","OK","T2D",0.265672008513034,0.0850573894438331,3.12344418574554,0.00179972892931841,0.361679313844099,"count",0.0370765458006803
"ARPC1B",2624,"ARPC1B","OK","T2D",-0.0863449403540806,0.0280993366476932,-3.07284621828142,0.00213396259087133,-0.123296124137278,"count",0.0426988744619404
"ZNF394",919,"ZNF394","OK","T2D",0.306166619576959,0.0611068910452402,5.01034522195361,5.65818753417748e-07,0.427410356848418,"count",4.64611927334724e-05
"COPS6",903,"COPS6","OK","T2D",-0.201156817690091,0.0663744968850542,-3.0306341611666,0.00245537992198531,-0.279708747092281,"count",0.0475982780422275
"GNB2",1764,"GNB2","OK","T2D",-0.135801512472333,0.0413549724383801,-3.28380130526457,0.00103261737348552,-0.192561263733325,"count",0.0245236060540736
"POP7",192,"POP7","OK","T2D",-0.522932857793408,0.170973640042161,-3.05855836995959,0.00223815918256412,-0.633980876836325,"count",0.0443757119021369
"ORAI2",1428,"ORAI2","OK","T2D",0.139126380123097,0.0459186959935437,3.02984170418643,0.00246181691807956,0.196599441567079,"count",0.0476170098999211
"AC105052.3",46,"AC105052.3","OK","T2D",-1.73671428252832,0.527061720963829,-3.29508710925245,0.000992130060606323,-1.11486872644043,"count",0.0238879669364244
"AC007384.1",1363,"AC007384.1","OK","T2D",0.169109414922396,0.0477627848051402,3.54061044832956,0.000403562441329086,0.238903486631228,"count",0.0120294777031793
"HBP1",1151,"HBP1","OK","T2D",0.17046405751365,0.0536565263529308,3.17694918214435,0.0014991911905048,0.23957363538263,"count",0.0324197767010032
"DNAJB9",1007,"DNAJB9","OK","T2D",0.232185616300739,0.0583143516720814,3.98162046980109,6.96121589917737e-05,0.325113267355525,"count",0.00286479542252671
"IFRD1",1682,"IFRD1","OK","T2D",0.227739864955459,0.0399809120477761,5.69621485080971,1.30930942726374e-08,0.323295696116487,"count",1.54003098039238e-06
"GCC1",207,"GCC1","OK","T2D",0.452768174736592,0.137923678070748,3.28274434868496,0.00103648646238877,0.564733328064381,"count",0.0245819568627571
"ARF5",1686,"ARF5","OK","T2D",-0.165617561204524,0.0434285336626859,-3.81356558088959,0.000138955471438188,-0.234542767563368,"count",0.00510055215242961
"LINC-PINT",739,"LINC-PINT","OK","T2D",-0.270416040298444,0.0748431725279039,-3.6131023200229,0.000306120986034842,-0.372741531328349,"count",0.00951598950874023
"ZC3HAV1",1272,"ZC3HAV1","OK","T2D",0.173437057114873,0.0496997298706291,3.48969818480581,0.000488568704241701,0.244487593498247,"count",0.0138970653650973
"FMC1",439,"FMC1","OK","T2D",-0.341102188818245,0.104469339223472,-3.26509377156668,0.00110311378868353,-0.45604809407551,"count",0.0256040064445372
