"gene_short_name","num_cells_expressed","gene_id","status","term","estimate","std_err","test_val","p_value","normalized_effect","model_component","q_value"
"BTF3",4453,"BTF3","OK","T2D",-0.0485110370778795,0.0103351377822295,-4.693796841421,2.7613277068155e-06,-0.0696587329601479,"count",0.000249063174716291
"ENC1",381,"ENC1","OK","T2D",0.597025112741516,0.105240065811262,5.67298308053343,1.49108955103465e-08,0.789269877536185,"count",2.52008610722439e-06
"JMY",874,"JMY","OK","T2D",0.23533078278966,0.0680006077333635,3.46071587642883,0.000543738119911083,0.324080015957999,"count",0.0190834540149438
"RPS23",4511,"RPS23","OK","T2D",-0.0286757527305539,0.00736227857669652,-3.89495621930416,9.96385908333194e-05,-0.0412695183413274,"count",0.00479146019123322
"LYSMD3",362,"LYSMD3","OK","T2D",0.355954824892041,0.111630038677337,3.18870108001053,0.0014389153808511,0.459874423334473,"count",0.0394928322206867
"ELL2",908,"ELL2","OK","T2D",0.274114308697448,0.0648643625114361,4.22596165419986,2.42625767802771e-05,0.377886404844977,"count",0.00153030049489516
"FEM1C",315,"FEM1C","OK","T2D",0.538383322998492,0.115045046152418,4.67976102408802,2.95627593263579e-06,0.682270209703043,"count",0.000262565568547571
"TNFAIP8",1879,"TNFAIP8","OK","T2D",-0.150939580073014,0.0451686134843515,-3.34169168432204,0.000839473799792048,-0.213023430296522,"count",0.0269126333458195
"IRF1",2325,"IRF1","OK","T2D",0.341798856697314,0.0334707989035391,10.2118523577032,3.21412641020841e-24,0.486605128208336,"count",3.49696953430675e-21
"HSPA4",996,"HSPA4","OK","T2D",0.253156148080916,0.0626637770452794,4.03991205155079,5.43610112349159e-05,0.350333368563965,"count",0.00298790430882929
"ETF1",927,"ETF1","OK","T2D",0.351571359744648,0.0642355201928798,5.47316124612964,4.66046469450246e-08,0.484894690096439,"count",6.76078078349157e-06
"MZB1",1059,"MZB1","OK","T2D",-0.22645179443986,0.0685714324431567,-3.3024218157843,0.000966006035092579,-0.313368302280978,"count",0.0300289876051636
"ARHGAP26",110,"ARHGAP26","OK","T2D",0.64727500049698,0.193544987972387,3.34431290253472,0.000831601155282515,0.663780748918284,"count",0.0267094334154207
"RPS14",4510,"RPS14","OK","T2D",-0.024363593079497,0.00688722582009235,-3.53750460866554,0.00040799448313747,-0.035056967128247,"count",0.0151759999197801
"DCTN4",899,"DCTN4","OK","T2D",0.273172624068721,0.0664397573586171,4.11158371025102,3.99947363839945e-05,0.375904972019702,"count",0.00232076123657525
"DOCK2",1409,"DOCK2","OK","T2D",0.223427747145498,0.0497575472233722,4.49032879660413,7.28891666046687e-06,0.313382530624263,"count",0.000571556131645979
"DUSP1",4490,"DUSP1","OK","T2D",-0.0540250650539536,0.00949739552263003,-5.68840846158557,1.36336184952318e-08,-0.0776919625347505,"count",2.39731344207066e-06
"ERGIC1",1346,"ERGIC1","OK","T2D",0.165923213883875,0.0526700324062262,3.15023944933554,0.00164204172735109,0.23213847710573,"count",0.043574180472146
"ATP6V0E1",2810,"ATP6V0E1","OK","T2D",-0.107379370399987,0.0305842388871412,-3.51093812719118,0.000450899412332484,-0.152833289299715,"count",0.0164210396859495
"CREBRF",1482,"CREBRF","OK","T2D",0.198667810669112,0.0491264987357496,4.04400508446047,5.34235260982132e-05,0.279140667356567,"count",0.00296177306470604
"GRK6",2052,"GRK6","OK","T2D",-0.148645642444863,0.0413735566867338,-3.5927692552602,0.000330674206788471,-0.210197032950011,"count",0.0128777999815966
"SQSTM1",2871,"SQSTM1","OK","T2D",0.131391521882676,0.0280556548418159,4.68324559250142,2.90668027578702e-06,0.187363928791932,"count",0.000259484565337951
"BTNL9",370,"BTNL9","OK","T2D",-0.439007674184081,0.13174961480526,-3.33213630136969,0.000868761978767388,-0.559117648811721,"count",0.0276479132109373
"RACK1",4509,"RACK1","OK","T2D",-0.0393609848254385,0.00724049418017009,-5.43622905370719,5.72923286332131e-08,-0.0565980924319249,"count",7.97875885477579e-06
"DUSP22",1453,"DUSP22","OK","T2D",-0.194575788734692,0.0551499830781846,-3.52812055189295,0.000422694061526662,-0.27253876451465,"count",0.0156226289236861
"IRF4",475,"IRF4","OK","T2D",0.374332194163095,0.0948624905609951,3.94605066712228,8.06596286732083e-05,0.496498327498269,"count",0.00402846686889799
"SERPINB9",853,"SERPINB9","OK","T2D",0.467813201919129,0.0674062803408742,6.94020200422562,4.47230941619616e-12,0.644594937523204,"count",1.36585898802005e-09
"LY86",2455,"LY86","OK","T2D",-0.139627403518613,0.0353868684017834,-3.94574060448864,8.07637257149241e-05,-0.198273964760391,"count",0.00402846686889799
"DSP",83,"DSP","OK","T2D",0.756327469361391,0.229384366813331,3.29720582038128,0.000984082688348482,0.750096919537838,"count",0.0304820488234348
"PHACTR1",1328,"PHACTR1","OK","T2D",0.32129682571319,0.0518698839776995,6.19428464215045,6.37674462865837e-10,0.451603809423858,"count",1.5417551457734e-07
"CD83",3709,"CD83","OK","T2D",0.281553341559579,0.0193040884863115,14.5851663371325,4.06867392811832e-47,0.403710144217324,"count",3.54137378703419e-43
"HIST1H1C",1408,"HIST1H1C","OK","T2D",0.270401995216811,0.05010782378274,5.39640269330461,7.14757210710899e-08,0.37996475488934,"count",9.49808665958422e-06
"HIST1H2BC",475,"HIST1H2BC","OK","T2D",0.328887878887435,0.0966738711162368,3.40203485274727,0.000674681350609871,0.436570111018157,"count",0.0226653201339175
"HIST1H1E",2528,"HIST1H1E","OK","T2D",0.164458546444871,0.0324709635395635,5.06478799880668,4.25175316426037e-07,0.234480250625489,"count",4.74452045406696e-05
"HIST1H1B",95,"HIST1H1B","OK","T2D",0.767591177234564,0.205389049645153,3.73725463241939,0.000188343965166208,0.772622251340636,"count",0.0081762886424273
"MRPS18B",783,"MRPS18B","OK","T2D",-0.337364485644534,0.0840372879361727,-4.0144618410433,6.0549412330147e-05,-0.457686812264835,"count",0.00323326432467239
"TUBB",2198,"TUBB","OK","T2D",-0.167738943053804,0.0389478244006144,-4.30676027827522,1.69184929661029e-05,-0.237674012820484,"count",0.00112841810557057
"AL662844.4",425,"AL662844.4","OK","T2D",-0.432889537511632,0.120983945668784,-3.57807422396974,0.000349772926529101,-0.556817928641051,"count",0.0134326569654022
"HLA-B",4504,"HLA-B","OK","T2D",-0.0277328508398252,0.00701996766388385,-3.95056675011545,7.91577563133974e-05,-0.0398900783475049,"count",0.00398259601706249
"LTB",4250,"LTB","OK","T2D",-0.0988372500313577,0.0135783433446598,-7.27903600038435,3.94644055257449e-13,-0.141984260014491,"count",1.37399274278433e-10
"CLIC1",3781,"CLIC1","OK","T2D",-0.0978676544478518,0.0193642832930949,-5.05402926442161,4.49709153494601e-07,-0.140082858262684,"count",4.95477021774305e-05
"GPSM3",3323,"GPSM3","OK","T2D",-0.194603069254584,0.0249201285289671,-7.80907165179257,7.11451212470884e-15,-0.277854579459519,"count",2.88021923411469e-12
"HLA-DRB5",3985,"HLA-DRB5","OK","T2D",0.080863453588624,0.0170914298866193,4.73122811403456,2.29990790110172e-06,0.116179039334708,"count",0.000210719982854625
"HLA-DQA1",4372,"HLA-DQA1","OK","T2D",0.0424897839518176,0.0120253802833721,3.53334222707033,0.000414454660928705,0.0610209384424143,"count",0.0153834258794177
"HLA-DQB1",4081,"HLA-DQB1","OK","T2D",-0.0652606842721915,0.0164852120641861,-3.95874096239074,7.65063549045114e-05,-0.0936241249630783,"count",0.003882864799352
"PSMB8",2420,"PSMB8","OK","T2D",-0.120987854726588,0.0353001785032916,-3.42740064941331,0.000614841006070258,-0.171676180466305,"count",0.0211107539125662
"HLA-DMB",2911,"HLA-DMB","OK","T2D",-0.0924263358719436,0.0288154447524657,-3.20752765282357,0.00134817483688867,-0.131694106246618,"count",0.0376106210906378
"HLA-DPB1",4496,"HLA-DPB1","OK","T2D",-0.0371307323325484,0.00847587279902697,-4.38075620210003,1.20952924915572e-05,-0.0533738179189909,"count",0.000859407557930725
"RPS18",4511,"RPS18","OK","T2D",-0.0351926389692978,0.00730865809696544,-4.81519842663181,1.51870220911647e-06,-0.050651297964561,"count",0.000146063911913257
"DAXX",714,"DAXX","OK","T2D",-0.349485903843172,0.0877146943615642,-3.98434841946293,6.87335922414697e-05,-0.47063222021055,"count",0.00357275950029356
"RPS10",4466,"RPS10","OK","T2D",-0.16053065159234,0.00922524341570884,-17.4012374913584,1.08363397387445e-65,-0.230696505849259,"count",1.88639002172064e-61
"CDKN1A",1606,"CDKN1A","OK","T2D",0.427405230439524,0.0455237480964003,9.38862128694802,9.39089001496392e-21,0.605446218190941,"count",8.60403228318379e-18
"BTBD9",425,"BTBD9","OK","T2D",0.346241717469179,0.100547296149693,3.443570645139,0.000579313572449308,0.452853726461558,"count",0.0201291230922107
"HSP90AB1",4259,"HSP90AB1","OK","T2D",0.0597535832095341,0.0128641764484463,4.64495985802115,3.49827238122885e-06,0.0857532777456427,"count",0.000302435598472478
"RN7SK",3705,"RN7SK","OK","T2D",0.21050629672049,0.0237580845631754,8.86040691372787,1.1272430188876e-18,0.301710308007168,"count",7.2677949899242e-16
"ZNF451",888,"ZNF451","OK","T2D",0.273692443940188,0.067103080315656,4.07868674064925,4.6072442513365e-05,0.376587386928653,"count",0.00262960353859888
"AL135905.2",1558,"AL135905.2","OK","T2D",0.267342192874089,0.0470461609030504,5.68255066391091,1.41056209636436e-08,0.376210134550379,"count",2.45550649735108e-06
"LMBRD1",2341,"LMBRD1","OK","T2D",-0.114375667350193,0.0369140225509283,-3.09843413007606,0.00195743844234528,-0.162216266869982,"count",0.049312718385451
"EEF1A1",4511,"EEF1A1","OK","T2D",-0.0248888673304637,0.00654756826877018,-3.80123830845349,0.000145875548454538,-0.0358285636605563,"count",0.00663029124672741
"TENT5A",235,"TENT5A","OK","T2D",0.510678034479996,0.137198458036772,3.72218494134333,0.000199914682943233,0.629828721371433,"count",0.00852969313891127
"SNHG5",2374,"SNHG5","OK","T2D",-0.130757540162232,0.0365954616657529,-3.5730534391536,0.000356531475518495,-0.185625196098658,"count",0.0136406591776395
"QRSL1",1025,"QRSL1","OK","T2D",-0.229377960466902,0.0691664607730227,-3.31631773410571,0.000919338638115461,-0.316505524315787,"count",0.0289924764715832
"CD24",2064,"CD24","OK","T2D",-0.150193663231916,0.0419728683702561,-3.57835118407943,0.000349403617725055,-0.212697197538484,"count",0.0134326569654022
"AMD1",2023,"AMD1","OK","T2D",0.184370077227649,0.040729635173566,4.52668128359047,6.14608633746177e-06,0.261153056364665,"count",0.000497632888197835
"TSPYL1",1577,"TSPYL1","OK","T2D",0.195443827075699,0.046016098378557,4.24729244682712,2.20730103660123e-05,0.27512368719782,"count",0.00140749803828404
"CALHM6",2117,"CALHM6","OK","T2D",-0.274649635600083,0.0432849244533839,-6.34515686624034,2.44035349776429e-10,-0.388703225534867,"count",6.06881052701154e-08
"SERINC1",1522,"SERINC1","OK","T2D",0.181891614786064,0.0483136490469797,3.76480804853292,0.000168798878327105,0.2554810851461,"count",0.00748955539796051
"SGK1",497,"SGK1","OK","T2D",0.358624311264787,0.0929425706854288,3.85855812487238,0.000115651634927824,0.479194151170501,"count",0.00542658668685596
"BCLAF1",3044,"BCLAF1","OK","T2D",0.126140235533624,0.025775582736818,4.89378792408231,1.02364616019914e-06,0.179986440471903,"count",0.000103602513702015
"TNFAIP3",1014,"TNFAIP3","OK","T2D",0.239081692226328,0.0625923993992475,3.81966012680451,0.00013543258063045,0.332249110110752,"count",0.0061935329588785
"ULBP2",27,"ULBP2","OK","T2D",1.34198030968679,0.392761347384562,3.41678303790118,0.000639261190839869,0.745810281050039,"count",0.0218201153140009
"SNX9",1766,"SNX9","OK","T2D",0.278421357008987,0.043243797896665,6.43841129944924,1.33324236173438e-10,0.393924655289919,"count",3.51652773228365e-08
"DYNLT1",898,"DYNLT1","OK","T2D",0.252407673218275,0.0681838561008202,3.7018685602799,0.000216573893205969,0.347932088576902,"count",0.00912861581823125
"EZR",4158,"EZR","OK","T2D",0.118909607504898,0.0141587052192198,8.3983390898967,5.99578580256232e-17,0.170634226833591,"count",3.2617074765939e-14
"TAGAP",3036,"TAGAP","OK","T2D",0.266403750469581,0.0255319523469939,10.4341315873146,3.34640753521804e-25,0.380676687807647,"count",4.16101874093397e-22
"WTAP",2408,"WTAP","OK","T2D",0.158081155881869,0.033841653163823,4.67120075714442,3.08158572576337e-06,0.224549444134556,"count",0.000269798851797469
"ERMARD",220,"ERMARD","OK","T2D",0.5121244339401,0.140665721864379,3.64071948128101,0.000274927213706297,0.617640236978389,"count",0.0112082738552675
"FSCN1",83,"FSCN1","OK","T2D",0.822387636678759,0.216827714064526,3.79281606240623,0.000150898515832267,0.761225351365071,"count",0.00682296458080027
"ARL4A",2082,"ARL4A","OK","T2D",0.163225603662757,0.0381965307773931,4.2733096524924,1.96566275772799e-05,0.231561681582476,"count",0.00129125499194449
"TSPAN13",896,"TSPAN13","OK","T2D",-0.276942079975663,0.0782702199928219,-3.53828160954525,0.000406799017890829,-0.380292499581379,"count",0.0151639342686157
"IL6",429,"IL6","OK","T2D",0.370218518309943,0.101822532278657,3.63591937879493,0.000280082919636144,0.495944037563486,"count",0.0113652295222051
"TOMM7",4386,"TOMM7","OK","T2D",-0.0434784602537105,0.0115443607051878,-3.76620770643214,0.000167858839069632,-0.0624060374915592,"count",0.00747336744379579
"CYCS",3153,"CYCS","OK","T2D",0.176680488170026,0.0253755546754009,6.96262566198409,3.82137936317144e-12,0.252293270846507,"count",1.18790307060872e-09
"SNX10",1564,"SNX10","OK","T2D",-0.163695510890171,0.0519870329473087,-3.14877579291905,0.00165026934548288,-0.229858138582185,"count",0.0435800832483248
"SNHG15",1274,"SNHG15","OK","T2D",0.170756632587436,0.0548944494951933,3.11063566822703,0.0018785108458445,0.238629123328483,"count",0.0478786483227834
"SBDS",2512,"SBDS","OK","T2D",0.204686879667398,0.0318432135556504,6.42795926704067,1.4272959220874e-10,0.291151785982373,"count",3.70841304652201e-08
"BCL7B",1429,"BCL7B","OK","T2D",0.202571259646055,0.0501451132534615,4.03970091007963,5.4409792388493e-05,0.283908555208647,"count",0.00298790430882929
"NCF1",2961,"NCF1","OK","T2D",-0.0975785514701728,0.0294188160416173,-3.31687554428205,0.000917509683003533,-0.13908561225207,"count",0.0289873113642931
"YWHAG",450,"YWHAG","OK","T2D",0.327724400195715,0.0981615084504095,3.33862432810187,0.000848774177191505,0.430948841676233,"count",0.0271607736701282
"DBF4",924,"DBF4","OK","T2D",0.272156734235878,0.0659743368098371,4.12519090597813,3.77103312806774e-05,0.375849339103999,"count",0.00221030790213479
"ARPC1B",3571,"ARPC1B","OK","T2D",-0.0917850929733647,0.0210649403547781,-4.35724437988002,1.34638757881907e-05,-0.131269911809213,"count",0.000945077216616225
"GNB2",2553,"GNB2","OK","T2D",-0.104221025113158,0.0334610442946128,-3.11469732371556,0.00185289316704834,-0.148043662342792,"count",0.0473644115300698
"SH2B2",786,"SH2B2","OK","T2D",-0.312461091351807,0.0832993565336189,-3.75106248540708,0.000178297621486355,-0.424032775693265,"count",0.0077985050121469
"RASA4",402,"RASA4","OK","T2D",-0.430329296226836,0.126338828147408,-3.40615234870425,0.00066461313518718,-0.548978909252258,"count",0.0224652144802688
"NAMPT",882,"NAMPT","OK","T2D",0.401683528991439,0.0660231499940795,6.08398007407189,1.26947755019518e-09,0.553765171864361,"count",2.8564368023367e-07
"PNPLA8",1396,"PNPLA8","OK","T2D",0.191512590186711,0.0514945880715106,3.71908189498977,0.000202378746834869,0.268478496908244,"count",0.00861371448631149
"IFRD1",1883,"IFRD1","OK","T2D",0.238652885594463,0.0403569701167069,5.91354814061389,3.59549818822564e-09,0.337757284379703,"count",7.19940671056264e-07
"GCC1",279,"GCC1","OK","T2D",0.56528545170027,0.121007868139222,4.67147682537385,3.07746612590051e-06,0.704728036740172,"count",0.000269798851797469
"GSTK1",2820,"GSTK1","OK","T2D",-0.0956179108068959,0.0305229923924009,-3.13265192277482,0.00174345161509341,-0.136209061543221,"count",0.0454341402927337
"KMT2C",1399,"KMT2C","OK","T2D",0.16713512567486,0.0507325954308948,3.29443278537804,0.000993820048560742,0.234242788996084,"count",0.0307289865103826
"INSIG1",708,"INSIG1","OK","T2D",0.333454077577876,0.075748391976632,4.40212747593037,1.0967403062229e-05,0.454271974902433,"count",0.000792201462685819
"CNOT7",1544,"CNOT7","OK","T2D",-0.190826018964827,0.0526464620504068,-3.62466938010229,0.00029252362467641,-0.267537583446516,"count",0.0117332978303386
"DUSP4",292,"DUSP4","OK","T2D",0.595749392845026,0.119202687101761,4.99778492691567,6.01896421770963e-07,0.765784334439021,"count",6.4281060798705e-05
"DCTN6",357,"DCTN6","OK","T2D",0.401251262069129,0.111422252656248,3.60117707642333,0.000320190432282167,0.516030782892814,"count",0.0125821107114401
"ZNF703",227,"ZNF703","OK","T2D",0.522374993645496,0.140018910637688,3.73074602042285,0.000193261910318461,0.640060469647057,"count",0.00834814723281332
"RAB11FIP1",1018,"RAB11FIP1","OK","T2D",0.315432503592578,0.0602016056125642,5.23960283754867,1.6826410087746e-07,0.43721423144835,"count",2.07740529650697e-05
"AC130304.1",14,"AC130304.1","OK","T2D",1.77468279742533,0.55148149814784,3.21802780942902,0.00129988959980373,0.625249581885758,"count",0.036675005110832
"TACC1",1091,"TACC1","OK","T2D",0.19001330398584,0.0598832053611866,3.17306501613886,0.00151852376938835,0.263965960554718,"count",0.0410473008967584
"LYPLA1",1339,"LYPLA1","OK","T2D",-0.187279342043581,0.0577078110329868,-3.24530316938429,0.00118182473994933,-0.261227600747863,"count",0.0346415393710494
"LYN",3000,"LYN","OK","T2D",0.0871568970228157,0.0265367579930525,3.28438376103192,0.00102985914287247,0.124325418524507,"count",0.0315075359562811
"RPS20",3620,"RPS20","OK","T2D",0.125914542813268,0.0194585066216886,6.47092530075886,1.07776981789834e-10,0.180460704526873,"count",2.93153390468348e-08
"RBIS",2138,"RBIS","OK","T2D",-0.156164113500911,0.041593054013912,-3.75457194003301,0.000175825757446068,-0.220993744772972,"count",0.00772922925661907
"RPL30",4511,"RPL30","OK","T2D",-0.0249172481969583,0.00733106866287173,-3.39885620266414,0.000682550693394688,-0.035861161742377,"count",0.0228058396748843
"YWHAZ",4295,"YWHAZ","OK","T2D",0.0601427263934392,0.0116058135691715,5.18212067038506,2.2895955606082e-07,0.086305350963419,"count",2.67498520262198e-05
"ZNF706",1939,"ZNF706","OK","T2D",-0.190362083759428,0.0446755442562804,-4.26099081563326,2.07675368628277e-05,-0.268800577580078,"count",0.00134191029782863
"EIF3E",3689,"EIF3E","OK","T2D",-0.0848876390993112,0.0205980921723818,-4.12114085075945,3.83769774059228e-05,-0.121428686514429,"count",0.00223892279221696
"EIF3H",3729,"EIF3H","OK","T2D",-0.0739456145290969,0.0201948551642206,-3.66160657889278,0.000253511493230423,-0.105778116980166,"count",0.0104576494648228
"RNF139",1090,"RNF139","OK","T2D",0.275264904249422,0.0592694088664779,4.64429980851569,3.50942043264249e-06,0.382607260782593,"count",0.000302435598472478
"AGO2",404,"AGO2","OK","T2D",0.39527503581791,0.103006780757476,3.8373690829982,0.000126061224702203,0.515399033372003,"count",0.00582088541012188
"MAFA",45,"MAFA","OK","T2D",1.06873353246544,0.296904224441825,3.59959018594176,0.000322144998669237,0.808226414987931,"count",0.0126020227794024
"SHARPIN",705,"SHARPIN","OK","T2D",-0.284542144427197,0.0880514809607861,-3.23154297147959,0.00124008955083575,-0.383591814259836,"count",0.0355881080261044
"RPS6",4511,"RPS6","OK","T2D",-0.0269643809232419,0.0068336006128683,-3.94585262598834,8.07261021920831e-05,-0.0387947969286989,"count",0.00402846686889799
"DNAJA1",2027,"DNAJA1","OK","T2D",0.294187240371671,0.0379280865252153,7.75644825045657,1.07266180328801e-14,0.417035503922265,"count",4.24384015264493e-12
"GALT",483,"GALT","OK","T2D",-0.346717473049399,0.110974208439241,-3.12430679097143,0.00179355758125209,-0.452415057111413,"count",0.0463238136119234
"SIT1",920,"SIT1","OK","T2D",-0.327777771626207,0.076001400495817,-4.31278594194127,1.64655953098593e-05,-0.449372261593842,"count",0.00110243493520781
"EBLN3P",2107,"EBLN3P","OK","T2D",-0.12624777460073,0.0404817983782871,-3.1186305860474,0.00182839167267332,-0.178667110034342,"count",0.0468667343761172
"CBWD3",273,"CBWD3","OK","T2D",-0.568727759724921,0.159406618904264,-3.56778008111751,0.000363761432811173,-0.679354767579837,"count",0.0138867522420546
"SMC5",1058,"SMC5","OK","T2D",0.190317167989561,0.0608909221720945,3.12554254724001,0.00178605525684594,0.264005048621953,"count",0.0462646983693795
"ZFAND5",1390,"ZFAND5","OK","T2D",0.160358132829663,0.0509315147975915,3.14850507523578,0.00165179527658344,0.224702881497308,"count",0.0435800832483248
"TLE1",1265,"TLE1","OK","T2D",0.190906319271818,0.0548649656744469,3.47956691351275,0.000506978846573649,0.267200021466292,"count",0.0180896583358895
"AL354733.3",88,"AL354733.3","OK","T2D",0.809611549033179,0.218925545389292,3.69811365591683,0.000219792234121197,0.778673422240946,"count",0.00921962219658264
"ISCA1",1199,"ISCA1","OK","T2D",0.303651750673282,0.0555637092636735,5.46492944220705,4.88049602250935e-08,0.423462926777769,"count",6.96390776720023e-06
"CKS2",813,"CKS2","OK","T2D",0.324438709074938,0.072200996130393,4.49354893233067,7.17999686247201e-06,0.445918399943253,"count",0.000565562829782411
"ZNF484",402,"ZNF484","OK","T2D",0.370815454516493,0.103647423509025,3.57766205818135,0.000350323199810008,0.483243434057631,"count",0.0134326569654022
"SUSD3",561,"SUSD3","OK","T2D",-0.370191264055215,0.104032961782244,-3.55840358395332,0.000376956718299355,-0.489420206127477,"count",0.0142964325755015
"PRXL2C",792,"PRXL2C","OK","T2D",0.245559399529344,0.0724062250203625,3.39141281651248,0.000701313325078799,0.336245479252571,"count",0.0231659627380868
"TRMO",517,"TRMO","OK","T2D",0.288745024534925,0.0911106444530531,3.16916894033943,0.00153898183317727,0.383869947050615,"count",0.0413435119628857
"NR4A3",996,"NR4A3","OK","T2D",0.71609648620496,0.05890762742232,12.1562608704494,1.76595732391001e-33,0.998990977144432,"count",6.14835701892509e-30
"KLF4",393,"KLF4","OK","T2D",0.574738587570415,0.101714051091108,5.65053285563866,1.69797972930049e-08,0.764602773880037,"count",2.81508867882504e-06
"RPL35",4510,"RPL35","OK","T2D",-0.0252147010825155,0.00794920357302027,-3.17197828070408,0.00152420480635059,-0.0362579548861786,"count",0.0411369880138776
"HSPA5",2430,"HSPA5","OK","T2D",0.177283699248282,0.0330055468707535,5.37133045977114,8.20912777117779e-08,0.25212364657692,"count",1.07446989654634e-05
"FNBP1",2605,"FNBP1","OK","T2D",0.104270328173697,0.0309289283634144,3.37128810117579,0.000754469620670851,0.148380552647582,"count",0.0244588893596321
"RAPGEF1",1448,"RAPGEF1","OK","T2D",0.15960627182007,0.0492999567756211,3.23745257113481,0.00121474882541532,0.223801138052993,"count",0.0352439125880498
"RPL7A",4511,"RPL7A","OK","T2D",-0.0284224025689242,0.00722627848405031,-3.93320055844202,8.50818514553109e-05,-0.0408864500907406,"count",0.00420323842145115
"MRPS2",553,"MRPS2","OK","T2D",-0.322198806267001,0.100882740811568,-3.19379512962296,0.00141382277952383,-0.425101565288922,"count",0.0390663919776997
"SNHG7",2950,"SNHG7","OK","T2D",-0.0966485444322615,0.0296712442513827,-3.25731349900359,0.001133048410691,-0.137755962940407,"count",0.0337164217663401
"LCN10",496,"LCN10","OK","T2D",-0.365067973786608,0.112241679915308,-3.25251701562263,0.00115230020173486,-0.480402854132475,"count",0.0340564378808157
"TUBB4B",2332,"TUBB4B","OK","T2D",0.159445170773226,0.0346510237443515,4.6014562787403,4.31064415247741e-06,0.226711180025673,"count",0.000364270356341392
"NRARP",232,"NRARP","OK","T2D",0.439569504903067,0.139321300231719,3.15507753783504,0.00161511343711048,0.539750999680571,"count",0.0431225379037105
"IDI1",2155,"IDI1","OK","T2D",0.274769654593525,0.0365343403778957,7.52085987461178,6.52864546139389e-14,0.390153414210671,"count",2.4180991530201e-11
"KLF6",4087,"KLF6","OK","T2D",0.0915755613404034,0.0144028315951346,6.35816372187107,2.24413818014016e-10,0.131470070369828,"count",5.68660092347084e-08
"AL133415.1",1005,"AL133415.1","OK","T2D",0.352707678740712,0.0623485180680749,5.65703387457598,1.63536082473053e-08,0.489396143760506,"count",2.73734242662587e-06
"ARL5B",448,"ARL5B","OK","T2D",0.791725169412329,0.0943288249248266,8.39324745159582,6.25717135075009e-17,1.04536152277299,"count",3.3007526931472e-14
"MAP3K8",2444,"MAP3K8","OK","T2D",0.302500157273103,0.0328723977689785,9.20225410385399,5.23924491429706e-20,0.431152164920858,"count",4.56023877340416e-17
"HNRNPF",2176,"HNRNPF","OK","T2D",-0.181879245952075,0.0396564631687145,-4.58637083136455,4.6324166713367e-06,-0.257469898781244,"count",0.00038584262877813
"WDFY4",1526,"WDFY4","OK","T2D",0.245560559211747,0.047126757189699,5.21063985419778,1.96590328529465e-07,0.345300897021371,"count",2.36016857864892e-05
"CISD1",321,"CISD1","OK","T2D",-0.455952567531443,0.145884370768278,-3.12543807900899,0.00178668836919069,-0.566379681146999,"count",0.0462646983693795
"EGR2",84,"EGR2","OK","T2D",0.756778485550384,0.223450806597216,3.38677893839302,0.000713234983016262,0.736532516977006,"count",0.0234706891953631
"NRBF2",481,"NRBF2","OK","T2D",0.362685150719497,0.0941970566514956,3.85028114053857,0.000119617472951971,0.479989771075401,"count",0.00556764965012811
"DDX50",914,"DDX50","OK","T2D",0.222150700373985,0.0670521971937333,3.31310098209202,0.000929951869207586,0.306200232940342,"count",0.0291686525030012
"DDX21",2818,"DDX21","OK","T2D",0.0989051381176984,0.0290805325457205,3.40107726576875,0.00067704311061794,0.141030727148853,"count",0.0226653201339175
"SRGN",1424,"SRGN","OK","T2D",0.271942432354197,0.0510860390887415,5.32322405896072,1.06895116805635e-07,0.382717188182027,"count",1.37839273581666e-05
"PSAP",2888,"PSAP","OK","T2D",0.0889936903575317,0.0278318273339201,3.19755110901649,0.00139558049639214,0.12690605649971,"count",0.0386236331974473
"DDIT4",1729,"DDIT4","OK","T2D",0.328580451309976,0.0443784315261168,7.40405733169289,1.56761954441869e-13,0.464852743587194,"count",5.5692083733144e-11
"ECD",900,"ECD","OK","T2D",0.24982439348707,0.0672398136184297,3.71542364624575,0.000205320338899406,0.343935376156828,"count",0.00871760112088015
"RPS24",4511,"RPS24","OK","T2D",-0.0342587370198683,0.00776547253164406,-4.4116744834606,1.04966772011495e-05,-0.0492778638267733,"count",0.000761358986323377
"PPIF",602,"PPIF","OK","T2D",0.348170839084556,0.0829923567435327,4.19521571318299,2.77852203665057e-05,0.469120251595092,"count",0.00172129934569442
"BTAF1",1171,"BTAF1","OK","T2D",0.188254755929395,0.0572559738056295,3.28794959576577,0.0010169346331205,0.262122697614707,"count",0.0313323860059498
"RRP12",952,"RRP12","OK","T2D",0.24687909020268,0.0639424101164131,3.86096003815329,0.000114524209601555,0.341562523271125,"count",0.00540281149253081
"MRPL43",1280,"MRPL43","OK","T2D",-0.231037384363675,0.0606218906318443,-3.81112139452662,0.000140182231872916,-0.321522242152099,"count",0.00638819971843906
"DUSP5",1011,"DUSP5","OK","T2D",0.44357614922609,0.0598535753299026,7.41102176070811,1.48838531213138e-13,0.6171150635107,"count",5.39787739866314e-11
"RGS10",863,"RGS10","OK","T2D",-0.270220159257083,0.0793264107280484,-3.4064337057108,0.000663930279672882,-0.369459550587834,"count",0.0224652144802688
"FAM53B",643,"FAM53B","OK","T2D",0.265319460804129,0.0818080562308913,3.24319477846172,0.00119058500694182,0.358943956177889,"count",0.0348331156316692
"PWWP2B",466,"PWWP2B","OK","T2D",0.487172913848501,0.09537440048875,5.10800499245043,3.39015353240341e-07,0.644601628919406,"count",3.88261794026833e-05
